PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Kuczynski, AM; Kanter, JW; Robinaugh, DJ				Kuczynski, Adam M.; Kanter, Jonathan W.; Robinaugh, Donald J.			Differential associations between interpersonal variables and quality-of-life in a sample of college students	QUALITY OF LIFE RESEARCH																													0962-9343	1573-2649				JAN	2020	29	1					127	139		10.1007/s11136-019-02298-3							WOS:000519979900010	31535262					
J	Li, SL; Ding, DQ; Lai, J; Zhang, XY; Wu, ZH; Liu, C				Li, Shenglan; Ding, Daoqun; Lai, Ji; Zhang, Xiangyi; Wu, Zhihui; Liu, Chang			The Characteristics of Moral Judgment of Psychopaths: The Mediating Effect of the Deontological Tendency	PSYCHOLOGY RESEARCH AND BEHAVIOR MANAGEMENT																													1179-1578						2020	13						257	266		10.2147/PRBM.S226722							WOS:000519207200001	32210648					
J	Johnson, J; Lecci, L				Johnson, James; Lecci, Len			How Caring Is "Nullified": Strong Racial Identity Eliminates White Participant Empathy Effects When Police Shoot an Unarmed Black Male	PSYCHOLOGY OF VIOLENCE																													2152-0828	2152-081X				JAN	2020	10	1					58	67		10.1037/vio0000228							WOS:000518143400007						
J	Lopes, AR; Nihei, OK				Lopes, Adriana Rezende; Nihei, Oscar Kenji			Burnout among nursing students: predictors and association with empathy and self-efficacy	REVISTA BRASILEIRA DE ENFERMAGEM																													0034-7167	1984-0446					2020	73	1							UNSP e20180280	10.1590/0034-7167-2018-0280							WOS:000514819700044	32049247					
J	Ramezani, A; Ghamari, M; Jafari, A; Aghdam, GF				Ramezani, Asiyeh; Ghamari, Mohammad; Jafari, Asghar; Aghdam, Ghorban Fathi			The Effectiveness of a ToM Training Program in Promoting Empathy Between Married Couples	JOURNAL OF COUPLE & RELATIONSHIP THERAPY-INNOVATIONS IN CLINICAL AND EDUCATIONAL INTERVENTIONS																Ramezani, Asiyeh/AAS-6759-2020	Ramezani, Asiyeh/0000-0001-7872-260X												1533-2691	1533-2683					2020	19	1					1	25		10.1080/15332691.2019.1620145							WOS:000513794400001						
J	Szabo, ZP; Vollhardt, JR; Meszaros, NZ				Szabo, Zsolt Peter; Vollhardt, Johanna Ray; Meszaros, Noerni Zsuzsanna			Through the lens of history: The effects of beliefs about historical victimization on responses to refugees	INTERNATIONAL JOURNAL OF INTERCULTURAL RELATIONS																													0147-1767	1873-7552				JAN	2020	74						94	114		10.1016/j.ijintrel.2019.10.009							WOS:000513291500010						
J	Paciello, M; Ballarotto, G; Cerniglia, L; Muratori, P				Paciello, Marinella; Ballarotto, Giulia; Cerniglia, Luca; Muratori, Pietro			Does the Interplay of Callous-Unemotional Traits and Moral Disengagement Underpin Disruptive Behavior? A Systematic Review	ADOLESCENT HEALTH MEDICINE AND THERAPEUTICS																													1179-318X						2020	11						9	20		10.2147/AHMT.S151699							WOS:000512533900001	32099503					
J	Chen, SY; Jordan, CH				Chen, Siyin; Jordan, Christian H.			Incorporating Ethics Into Brief Mindfulness Practice: Effects on Well-Being and Prosocial Behavior	MINDFULNESS																													1868-8527	1868-8535				JAN	2020	11	1					18	29		10.1007/s12671-018-0915-2							WOS:000511600500003						
J	Konig, A; Graf-Vlachy, L; Bundy, J; Little, LM				Koenig, Andreas; Graf-Vlachy, Lorenz; Bundy, Jonathan; Little, Laura M.			A BLESSING AND A CURSE: HOW CEOS' TRAIT EMPATHY AFFECTS THEIR MANAGEMENT OF ORGANIZATIONAL CRISES	ACADEMY OF MANAGEMENT REVIEW																Bundy, Jonathan/AAH-4085-2019	Bundy, Jonathan/0000-0001-7821-121X												0363-7425	1930-3807				JAN	2020	45	1					130	153		10.5465/amr.2017.0387							WOS:000510827000007						
J	Procyshyn, TL; Watson, NV; Crespi, BJ				Procyshyn, Tanya L.; Watson, Neil, V; Crespi, Bernard J.			Experimental empathy induction promotes oxytocin increases and testosterone decreases	HORMONES AND BEHAVIOR																Procyshyn, Tanya/AAS-1359-2020	Procyshyn, Tanya/0000-0003-1266-6697												0018-506X	1095-6867				JAN	2020	117								104607	10.1016/j.yhbeh.2019.104607							WOS:000509438000005	31654674					
S	Zaki, J		Fiske, ST		Zaki, Jamil			Integrating Empathy and Interpersonal Emotion Regulation	ANNUAL REVIEW OF PSYCHOLOGY, VOL 71	Annual Review of Psychology																												0066-4308	1545-2085	978-0-8243-0271-9				2020	71						517	540		10.1146/annurev-psych-010419-050830							WOS:000507468100020	31553672					
J	Aaldering, H; Bohm, R				Aaldering, Hillie; Boehm, Robert			Parochial Versus Universal Cooperation: Introducing a Novel Economic Game of Within- and Between-Group Interaction	SOCIAL PSYCHOLOGICAL AND PERSONALITY SCIENCE																	Bohm, Robert/0000-0001-6806-0374												1948-5506	1948-5514				JAN	2020	11	1					36	45		10.1177/1948550619841627							WOS:000507062900005						
J	Pertz, M; Okoniewski, A; Schlegel, U; Thoma, P				Pertz, Milena; Okoniewski, Annalena; Schlegel, Uwe; Thoma, Patrizia			Impairment of sociocognitive functions in patients with brain tumours	NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS																	Pertz, Milena/0000-0002-4275-2492												0149-7634	1873-7528				JAN	2020	108						370	392		10.1016/j.neubiorev.2019.11.018							WOS:000505535400027	31786319					
J	Kemper, KJ; Schwartz, A; Wilson, PM; Mahan, JD; Schubert, CJ; Staples, BB; McClafferty, H; Serwint, JR; Batra, M				Kemper, Kathi J.; Schwartz, Alan; Wilson, Paria M.; Mahan, John D.; Schubert, Charles J.; Staples, Betty B.; McClafferty, Hilary; Serwint, Janet R.; Batra, Maneesh		PEDIAT RESIDENT BURNOUT-RESILIENCE	Burnout in Pediatric Residents: Three Years of National Survey Data	PEDIATRICS																													0031-4005	1098-4275				JAN	2020	145	1								10.1542/peds.2019-1030							WOS:000506016700009	31843859					
J	Thielmann, I; Spadaro, G; Balliet, D				Thielmann, Isabel; Spadaro, Giuliana; Balliet, Daniel			Personality and Prosocial Behavior: A Theoretical Framework and Meta-Analysis	PSYCHOLOGICAL BULLETIN																	SPADARO, GIULIANA/0000-0002-5706-5898												0033-2909	1939-1455				JAN	2020	146	1					30	90		10.1037/bul0000217							WOS:000502994700002	31841013					
J	Zhu, N; Hawk, ST; Smetana, JG				Zhu, Nan; Hawk, Skyler T.; Smetana, Judith G.			The Influence of Power on US and Chinese Individuals' Judgments and Reasoning About Intrasocietal Conflicts	JOURNAL OF CROSS-CULTURAL PSYCHOLOGY																	Zhu, Nan/0000-0002-7699-5054												0022-0221	1552-5422				JAN	2020	51	1					77	105		10.1177/0022022119893109							WOS:000503082500005						
J	Yalcin, ON				Yalcin, Ozge Nilay			Empathy framework for embodied conversational agents	COGNITIVE SYSTEMS RESEARCH																													1389-0417					JAN	2020	59						123	132		10.1016/j.cogsys.2019.09.016							WOS:000498859500030						
J	Hudson, NW; Chopik, WJ; Briley, DA				Hudson, Nathan W.; Chopik, William J.; Briley, Daniel A.			Volitional Change in Adult Attachment: Can People Who Want to Become Less Anxious and Avoidant Move Closer Towards Realizing Those Goals?	EUROPEAN JOURNAL OF PERSONALITY																	Hudson, Nathan/0000-0001-6869-2910												0890-2070	1099-0984				JAN	2020	34	1					93	114		10.1002/per.2226		DEC 2019					WOS:000504703100001						
J	Yu, J; Lee, S; Kim, M; Lim, K; Chang, K; Lee, M				Yu, Jihye; Lee, Sukyung; Kim, Miran; Lim, Kiyoung; Chang, Kihong; Lee, Mijin			Relationships Between Perspective-Taking, Empathic Concern, and Self-rating of Empathy as a Physician Among Medical Students	ACADEMIC PSYCHIATRY																	KIM, Miran/0000-0001-5553-5334												1042-9670	1545-7230				JUN	2020	44	3					316	319		10.1007/s40596-019-01114-x		DEC 2019					WOS:000504160200006	31873921					
J	Rodriguez, LM; Marti-Vilar, M; Reig, JE; Mesurado, B				Marcelo Rodriguez, Lucas; Marti-Vilar, Manuel; Esparza Reig, Javier; Mesurado, Belen			Empathy as a predictor of prosocial behavior and the perceived seriousness of delinquent acts: a cross-cultural comparison of Argentina and Spain	ETHICS & BEHAVIOR																Esparza-Reig, Javier/AAJ-5931-2020; Mesurado, Belen/AAR-9128-2020	Esparza-Reig, Javier/0000-0002-0693-2963; Mesurado, Belen/0000-0002-5907-5854												1050-8422	1532-7019															10.1080/10508422.2019.1705159		DEC 2019					WOS:000503680800001						
J	Flasbeck, V; Moser, D; Pakusch, J; Kumsta, R; Brune, M				Flasbeck, Vera; Moser, Dirk; Pakusch, Johanna; Kumsta, Robert; Bruene, Martin			The association between childhood maltreatment and empathic perspective taking is moderated by the 5-HTT linked polymorphic region: Another example of "differential susceptibility"	PLOS ONE																Kumsta, Robert/P-9641-2016; Brune, Martin/AAX-3202-2020	Kumsta, Robert/0000-0001-6006-6958; Brune, Martin/0000-0002-2507-0561												1932-6203					DEC 19	2019	14	12							e0226737	10.1371/journal.pone.0226737							WOS:000534249400068	31856211					
J	Anderson, T; Perlman, MR; McCarrick, SM; McClintock, AS				Anderson, Timothy; Perlman, Matthew R.; McCarrick, Shannon M.; McClintock, Andrew S.			Modeling therapist responses with structured practice enhances facilitative interpersonal skills	JOURNAL OF CLINICAL PSYCHOLOGY																	Anderson, Timothy/0000-0001-7224-2728												0021-9762	1097-4679				APR	2020	76	4					659	675		10.1002/jclp.22911		DEC 2019					WOS:000503108100001	31851382					
J	Choe, SY; Lee, JO; Read, SJ				Choe, So Young; Lee, Jungeun Olivia; Read, Stephen J.			Self-concept as a mechanism through which parental psychological control impairs empathy development from adolescence to emerging adulthood	SOCIAL DEVELOPMENT																	Choe, So Young/0000-0001-9046-9969												0961-205X	1467-9507				AUG	2020	29	3					713	731		10.1111/sode.12431		DEC 2019					WOS:000503087700001						
J	Ben-Pazi, A; Goldzweig, G; Pijnenborg, GHM; Roe, D; Hasson-Ohayon, I				Ben-Pazi, Ayala; Goldzweig, Gil; Pijnenborg, Gerdina Hendrika Maria; Roe, David; Hasson-Ohayon, Ilanit			Parental Efficacy Moderates the Association Between Empathy and Burden Among Parents of Children Admitted to a Psychiatric WardPalabras clave(sic)(sic)(sic)	FAMILY PROCESS																													0014-7370	1545-5300				DEC	2020	59	4			SI		1664	1671		10.1111/famp.12517		DEC 2019					WOS:000503195800001	31845327					
J	Uzarevic, F; Saroglou, V				Uzarevic, Filip; Saroglou, Vassilis			Understanding Nonbelievers' Prejudice toward Ideological Opponents: The Role of Self-Expression Values and Other-Oriented Dispositions	INTERNATIONAL JOURNAL FOR THE PSYCHOLOGY OF RELIGION																													1050-8619	1532-7582				JUL 2	2020	30	3					161	177		10.1080/10508619.2019.1696498		DEC 2019					WOS:000503292300001						
J	Mastel-Smith, B; Kimzey, M; Garner, J; Shoair, OA; Stocks, E; Wallace, T				Mastel-Smith, Beth; Kimzey, Michelle; Garner, Jennifer; Shoair, Osama A.; Stocks, Eric; Wallace, Takova			Dementia care boot camp: interprofessional education for healthcare students	JOURNAL OF INTERPROFESSIONAL CARE																Kimzey, Michelle/ABH-7836-2020													1356-1820	1469-9567				NOV 1	2020	34	6					799	811		10.1080/13561820.2019.1696287		DEC 2019					WOS:000502482500001	31835917					
J	Kelly, M; McDonald, S				Kelly, Michelle; McDonald, Skye			Assessing social cognition in people with a diagnosis of dementia: Development of a novel screening test, the Brief Assessment of Social Skills (BASS-D)	JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY																McDonald, Skye/G-4118-2014	McDonald, Skye/0000-0003-0723-6094; Kelly, Michelle/0000-0003-0375-816X												1380-3395	1744-411X				FEB 7	2020	42	2					185	198		10.1080/13803395.2019.1700925		DEC 2019					WOS:000502413300001	31830851					
J	Song, J; Wei, YQ; Ke, H				Song, Juan; Wei, Yanqiu; Ke, Han			The effect of emotional information from eyes on empathy for pain: A subliminal ERP study	PLOS ONE																													1932-6203					DEC 13	2019	14	12							e0226211	10.1371/journal.pone.0226211							WOS:000534232900021	31834900					
J	Flynn, E; Combs, KM; Gandenberger, J; Tedeschi, P; Morris, KN				Flynn, Erin; Combs, Katie Massey; Gandenberger, Jaci; Tedeschi, Philip; Morris, Kevin N.			Measuring the Psychological Impacts of Prison-Based Dog Training Programs and In-Prison Outcomes for Inmates	PRISON JOURNAL																													0032-8855	1552-7522				MAR	2020	100	2					224	239	0032885519894657	10.1177/0032885519894657		DEC 2019					WOS:000502492000001						
J	Lopez-del-Hoyo, Y; Panzano, MG; Lahera, G; Herrera-Mercadal, P; Navarro-Gil, M; Campos, D; Borao, L; Morillo, H; Garcia-Campayo, J				Lopez-del-Hoyo, Yolanda; Gonzalez Panzano, Manuel; Lahera, Guillermo; Herrera-Mercadal, Paola; Navarro-Gil, Mayte; Campos, Daniel; Borao, Luis; Morillo, Hector; Garcia-Campayo, Javier			Differences between individuals with schizophrenia or obsessive-compulsive disorder and healthy controls in social cognition and mindfulness skills: A controlled study	PLOS ONE																del Hoyo, Yolanda Lopez/W-4602-2018; Bacas, Daniel Campos/AAA-3440-2020	del Hoyo, Yolanda Lopez/0000-0002-1690-4130; Bacas, Daniel Campos/0000-0001-9903-4064; Borao, Luis/0000-0002-1437-2353												1932-6203					DEC 11	2019	14	12							e0225608	10.1371/journal.pone.0225608							WOS:000534068500021	31825973					
J	Wisker, ZL; Kadirov, D; Bone, C				Wisker, Zazli Lily; Kadirov, Djavlonbek; Bone, Catherine			Modelling P2P Airbnb online host advertising effectiveness: the role of emotional appeal information completeness creativity and social responsibility	INTERNATIONAL JOURNAL OF CULTURE TOURISM AND HOSPITALITY RESEARCH																	Kadirov, Djavlonbek/0000-0001-7618-6903												1750-6182	1750-6190				DEC 11	2019	13	4			SI		505	523		10.1108/IJCTHR-03-2019-0045							WOS:000501558900011						
J	Cudo, A; Kopi, N; Zabielska-Mendyk, E				Cudo, Andrzej; Kopi, Natalia; Zabielska-Mendyk, Emilia			Personal distress as a mediator between self-esteem, self-efficacy, loneliness and problematic video gaming in female and male emerging adult gamers	PLOS ONE																Cudo, Andrzej/R-3377-2016	Cudo, Andrzej/0000-0001-7424-8576												1932-6203					DEC 10	2019	14	12							e0226213	10.1371/journal.pone.0226213							WOS:000534035700044	31821356					
J	Williams, B; Beovich, B				Williams, Brett; Beovich, Bronwyn			Psychometric properties of the Jefferson Scale of Empathy: a COSMIN systematic review protocol	SYSTEMATIC REVIEWS																Williams, Brett/F-6776-2014; Williams, Brett/AAJ-2685-2020	Williams, Brett/0000-0001-6307-1779; Williams, Brett/0000-0001-6307-1779; Beovich, Bronwyn/0000-0001-8806-1884													2046-4053				DEC 10	2019	8	1							319	10.1186/s13643-019-1240-0							WOS:000513946600001	31823828					
J	Haut, KM; Dodell-Feder, D; Guty, E; Nahum, M; Hooker, CI				Haut, Kristen M.; Dodell-Feder, David; Guty, Erin; Nahum, Mor; Hooker, Christine, I			Change in Objective Measure of Empathic Accuracy Following Social Cognitive Training	FRONTIERS IN PSYCHIATRY																	Haut, Kristen/0000-0002-1747-4099; Nahum, Mor/0000-0002-2861-6486												1664-0640					DEC 10	2019	10								894	10.3389/fpsyt.2019.00894							WOS:000504234900001	31920748					
J	Ioumpa, K; Graham, SA; Clausner, T; Fisher, SE; van Lier, R; van Leeuwen, TM				Ioumpa, Kalliopi; Graham, Sarah A.; Clausner, Tommy; Fisher, Simon E.; van Lier, Rob; van Leeuwen, Tessa M.			Enhanced self-reported affect and prosocial behaviour without differential physiological responses in mirror-sensory synaesthesia	PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES																van Lier, Rob/E-1654-2012; Clausner, Tommy/ABG-2985-2020; Fisher, Simon E./E-9130-2012; van Leeuwen, Tessa M./K-2718-2015	van Lier, Rob/0000-0002-4705-5725; Fisher, Simon E./0000-0002-3132-1996; van Leeuwen, Tessa M./0000-0001-7810-6348												0962-8436	1471-2970				DEC 9	2019	374	1787							20190395	10.1098/rstb.2019.0395							WOS:000506578100016	31630658					
J	Abacioglu, CS; Volman, M; Fischer, AH				Abacioglu, Ceren Su; Volman, Monique; Fischer, Agneta H.			Teachers' multicultural attitudes and perspective taking abilities as factors in culturally responsive teaching	BRITISH JOURNAL OF EDUCATIONAL PSYCHOLOGY																	Abacioglu, Ceren Su/0000-0002-9931-1401												0007-0998	2044-8279				SEP	2020	90	3					736	752		10.1111/bjep.12328		DEC 2019					WOS:000501301900001	31814111					
J	Yagil, D; Dayan, H				Yagil, Dana; Dayan, Hana			Justification of aggression against nurses: The effect of aggressor distress and nurse communication quality	JOURNAL OF ADVANCED NURSING																	yagil, Dana/0000-0002-1745-9593												0309-2402	1365-2648				FEB	2020	76	2					611	620		10.1111/jan.14269		DEC 2019					WOS:000500138200001	31729049					
J	Ueno, H; Suemitsu, S; Murakami, S; Kitamura, N; Wani, K; Takahashi, Y; Matsumoto, Y; Okamoto, M; Ishihara, T				Ueno, Hiroshi; Suemitsu, Shunsuke; Murakami, Shinji; Kitamura, Naoya; Wani, Kenta; Takahashi, Yu; Matsumoto, Yosuke; Okamoto, Motoi; Ishihara, Takeshi			Feeding Behavior of Mice under Different Food Allocation Regimens	BEHAVIOURAL NEUROLOGY																													0953-4180	1875-8584				DEC 2	2019	2019								1581304	10.1155/2019/1581304							WOS:000503384700001	31871492					
J	Hu, Y; Fiedler, S; Weber, B				Hu, Yang; Fiedler, Susann; Weber, Bernd			What drives the (un)empathic bystander to intervene? Insights from eye tracking	BRITISH JOURNAL OF SOCIAL PSYCHOLOGY																Weber, Bernd/H-5244-2012	Weber, Bernd/0000-0002-7811-9605; Fiedler, Susann/0000-0001-9337-2142												0144-6665	2044-8309				JUL	2020	59	3			SI		733	751		10.1111/bjso.12354		DEC 2019					WOS:000499808100001	31792985					
J	Weiss, JK; Cohen, EL				Weiss, Julia K.; Cohen, Elizabeth L.			Clicking for change: the role of empathy and negative affect on engagement with a charitable social media campaign*	BEHAVIOUR & INFORMATION TECHNOLOGY																	Cohen, Elizabeth/0000-0002-4967-1679; Weiss, Julia/0000-0002-1336-0465												0144-929X	1362-3001				DEC 2	2019	38	12					1185	1193		10.1080/0144929X.2019.1578827							WOS:000495349200001						
