PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Corbera, S; Ikezawa, S; Bell, MD; Wexler, BE				Corbera, S.; Ikezawa, S.; Bell, M. D.; Wexler, B. E.			Physiological evidence of a deficit to enhance the empathic response in schizophrenia	EUROPEAN PSYCHIATRY																Ikezawa, Satoru/AAE-7545-2019	Ikezawa, Satoru/0000-0003-4712-9373												0924-9338	1778-3585				OCT	2014	29	8					463	472		10.1016/j.eurpsy.2014.01.005							WOS:000344215500001	24630376					
J	Gutierrez, IA; Mattis, JS				Gutierrez, Ian A.; Mattis, Jacqueline S.			Factors Predicting Volunteer Engagement Among Urban-Residing African American Women	JOURNAL OF BLACK STUDIES																Gutierrez, Ian A./O-1791-2019	Gutierrez, Ian A./0000-0002-4880-7570												0021-9347	1552-4566				OCT	2014	45	7					599	619		10.1177/0021934714543189							WOS:000344254000001						
J	Hatcher, SL; Shields, CC; Wierba, EE; Hatcher-Ross, JL; Hanley, SJ				Hatcher, Sherry L.; Shields, C. Comfort; Wierba, Elizabeth E.; Hatcher-Ross, Juliet L.; Hanley, Steven J.			College Peer Counselor Teaching Modalities: Sequelae in the Life and Work of Graduates	TEACHING OF PSYCHOLOGY																													0098-6283	1532-8023				OCT	2014	41	4					345	348		10.1177/0098628314549708							WOS:000343924200010						
J	Roberts, W; Strayer, J; Denham, S				Roberts, William; Strayer, Janet; Denham, Susanne			Empathy, Anger, Guilt: Emotions and Prosocial Behaviour	CANADIAN JOURNAL OF BEHAVIOURAL SCIENCE-REVUE CANADIENNE DES SCIENCES DU COMPORTEMENT																													0008-400X	1879-2669				OCT	2014	46	4					465	474		10.1037/a0035057							WOS:000343865500001						
J	Morsanyi, K; Fogarasi, E				Morsanyi, Kinga; Fogarasi, Erzsebet			Thinking about the past, present and future in adolescents growing up in Children's Homes	JOURNAL OF ADOLESCENCE																	Morsanyi, Kinga/0000-0002-7550-1454												0140-1971	1095-9254				OCT	2014	37	7					1043	1056		10.1016/j.adolescence.2014.07.011							WOS:000343387000009	25134072					
J	Duno, R; Diaz-Moran, S; Oliva, JC; Tobena, A; Iglesias-Lepine, ML				Duno, Roso; Diaz-Moran, Sira; Carles Oliva, Joan; Tobena, Adolf; Iglesias-Lepine, Maria Luisa			Religiosity and empathy in a hospital emergency department's staff	EMERGENCIAS																tobena, adolf/G-1032-2010	Tobena, Adolf/0000-0001-6137-0660												1137-6821					OCT	2014	26	5					363	366									WOS:000343069900006						
J	Alden, DL				Alden, Dana L.			Decision Aid Influences on Factors Associated with Patient Empowerment prior to Cancer Treatment Decision Making	MEDICAL DECISION MAKING																													0272-989X	1552-681X				OCT	2014	34	7					884	898		10.1177/0272989X14536780							WOS:000343031800008	24903122					
J	Cristea, IA; Legge, E; Prosperi, M; Guazzelli, M; David, D; Gentili, C				Cristea, Ioana A.; Legge, Emanuele; Prosperi, Marta; Guazzelli, Mario; David, Daniel; Gentili, Claudio			Moderating effects of empathic concern and personal distress on the emotional reactions of disaster volunteers	DISASTERS																Cristea, Ioana Alina/E-7490-2011	Cristea, Ioana Alina/0000-0002-9854-7076; Gentili, Claudio/0000-0002-2579-8755												0361-3666	1467-7717				OCT	2014	38	4					740	752		10.1111/disa.12075							WOS:000342929800005	25196334					
J	Rudolph, U; Tscharaktschiew, N				Rudolph, Udo; Tscharaktschiew, Nadine			An Attributional Analysis of Moral Emotions: Naive Scientists and Everyday Judges	EMOTION REVIEW																													1754-0739	1754-0747				OCT	2014	6	4					344	352		10.1177/1754073914534507							WOS:000342977200018						
J	Ikezawa, S; Corbera, S; Wexler, BE				Ikezawa, Satoru; Corbera, Silvia; Wexler, Bruce E.			Emotion self-regulation and empathy depend upon longer stimulus exposure	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																Ikezawa, Satoru/AAE-7545-2019	Ikezawa, Satoru/0000-0003-4712-9373												1749-5016	1749-5024				OCT	2014	9	10					1561	1568		10.1093/scan/nst148							WOS:000342986700016	24064924					
J	Balint, K; Nagy, T; Csabai, M				Balint, Katalin; Nagy, Tamas; Csabai, Marta			The effect of patient-centeredness and gender of professional role models on trainees' mentalization responses. Implications for film-aided education	PATIENT EDUCATION AND COUNSELING																Nagy, Tamas/J-5969-2019	Nagy, Tamas/0000-0001-5244-0356; Balint, Katalin/0000-0002-6254-7883												0738-3991					OCT	2014	97	1					52	58		10.1016/j.pec.2014.06.005							WOS:000342531800009	25002237					
J	Thirioux, B; Tandonnet, L; Jaafari, N; Berthoz, A				Thirioux, Berangere; Tandonnet, Louis; Jaafari, Nematollah; Berthoz, Alain			Disturbances of spontaneous empathic processing relate with the severity of the negative symptoms in patients with schizophrenia: A behavioural pilot-study using virtual reality technology	BRAIN AND COGNITION																													0278-2626	1090-2147				OCT	2014	90						87	99		10.1016/j.bandc.2014.06.006							WOS:000342188600011	25014409					
J	Christov-Moore, L; Simpson, EA; Coude, G; Grigaityte, K; Iacoboni, M; Ferrari, PF				Christov-Moore, Leonardo; Simpson, Elizabeth A.; Coude, Gino; Grigaityte, Kristina; Iacoboni, Marco; Ferrari, Pier Francesco			Empathy: Gender effects in brain and behavior	NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS																Ferrari, Pier Francesco/G-5547-2017; Simpson, Elizabeth A./H-5479-2019	Simpson, Elizabeth A./0000-0003-2715-2533												0149-7634	1873-7528				OCT	2014	46		4		SI		604	627		10.1016/j.neubiorev.2014.09.001							WOS:000348012800012	25236781					
J	Dvash, J; Shamay-Tsoory, SG				Dvash, Jonathan; Shamay-Tsoory, Simone G.			Theory of Mind and Empathy as Multidimensional Constructs Neurological Foundations	TOPICS IN LANGUAGE DISORDERS																													0271-8294	1550-3259				OCT-DEC	2014	34	4					282	295		10.1097/TLD.0000000000000040							WOS:000345027900003						
J	Niemann, J; Wisse, B; Rus, D; Van Yperen, NW; Sassenberg, K				Niemann, Jana; Wisse, Barbara; Rus, Diana; Van Yperen, Nico W.; Sassenberg, Kai			Anger and attitudinal reactions to negative feedback: The effects of emotional instability and power	MOTIVATION AND EMOTION																Van Yperen, Nico W./C-2341-2012; Sassenberg, Kai/D-3048-2011	Van Yperen, Nico W./0000-0003-2116-8841; Sassenberg, Kai/0000-0001-6579-8250												0146-7239	1573-6644				OCT	2014	38	5					687	699		10.1007/s11031-014-9402-9							WOS:000341185600007						
J	Baldner, C; McGinley, JJ				Baldner, Conrad; McGinley, Jared J.			Correlational and exploratory factor analyses (EFA) of commonly used empathy questionnaires: New insights	MOTIVATION AND EMOTION																Baldner, Conrad/ABB-3457-2020; Baldner, Conrad/P-4305-2014	Baldner, Conrad/0000-0003-0168-6617; Baldner, Conrad/0000-0003-0168-6617												0146-7239	1573-6644				OCT	2014	38	5					727	744		10.1007/s11031-014-9417-2							WOS:000341185600010						
J	Kwak, Y; Pearson, J; Huettel, SA				Kwak, Youngbin; Pearson, John; Huettel, Scott A.			Differential Reward Learning for Self and Others Predicts Self-Reported Altruism	PLOS ONE																	Pearson, John/0000-0002-9876-7837												1932-6203					SEP 12	2014	9	9							e107621	10.1371/journal.pone.0107621							WOS:000341774300089	25215883					
J	Pedersen, CA				Pedersen, Cort A.			Schizophrenia and alcohol dependence: Diverse clinical effects of oxytocin and their evolutionary origins	BRAIN RESEARCH																													0006-8993	1872-6240				SEP 11	2014	1580				SI		102	123		10.1016/j.brainres.2014.01.050							WOS:000342546100007	24508579					
J	Baez, S; Ibanez, A				Baez, Sandra; Ibanez, Agustin			The effects of context processing on social cognition impairments in adults with Asperger's syndrome	FRONTIERS IN NEUROSCIENCE																Ibanez, Agustin/H-7976-2015	Ibanez, Agustin/0000-0001-6758-5101; Baez, Sandra/0000-0003-0875-1709													1662-453X				SEP 3	2014	8								270	10.3389/fnins.2014.00270							WOS:000346515000001	25232301					
J	Chibnall, JT; Tait, RC; Jovel, A				Chibnall, John T.; Tait, Raymond C.; Jovel, Andres			Accountability and Empathy Effects on Medical Students' Clinical Judgments in a Disability Determination Context for Low Back Pain	JOURNAL OF PAIN																													1526-5900					SEP	2014	15	9					915	924		10.1016/j.jpain.2014.06.001							WOS:000350618400004	24952111					
J	Gong, PY; Liu, JT; Li, S; Zhou, XL				Gong, Pingyuan; Liu, Jinting; Li, She; Zhou, Xiaolin			Dopamine beta-hydroxylase gene modulates individuals' empathic ability	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																	Pingyuan, Gong/0000-0002-3915-2584; Liu, Jinting/0000-0003-2136-8560												1749-5016	1749-5024				SEP	2014	9	9					1341	1345		10.1093/scan/nst122							WOS:000342985600012	23988761					
J	Hepper, EG; Hart, CM; Sedikides, C				Hepper, Erica G.; Hart, Claire M.; Sedikides, Constantine			Moving Narcissus: Can Narcissists Be Empathic?	PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN																Hepper, Erica G/I-7136-2013	Hepper, Erica G/0000-0003-4587-5866; Sedikides, Contantine/0000-0003-4036-889X												0146-1672	1552-7433				SEP	2014	40	9					1079	1091		10.1177/0146167214535812							WOS:000342926700001	24878930					
J	Yamagishi, T; Li, Y; Takagishi, H; Matsumoto, Y; Kiyonari, T				Yamagishi, Toshio; Li, Yang; Takagishi, Haruto; Matsumoto, Yoshie; Kiyonari, Toko			In Search of Homo economicus	PSYCHOLOGICAL SCIENCE																Li, Yang/V-1465-2019	Li, Yang/0000-0002-8239-3279												0956-7976	1467-9280				SEP	2014	25	9					1699	1711		10.1177/0956797614538065							WOS:000342923600005	25037961					
J	van Ryn, M; Hardeman, RR; Phelan, SM; Burke, SE; Przedworski, J; Allen, ML; Burgess, DJ; Ridgeway, J; White, RO; Dovidio, JF				van Ryn, Michelle; Hardeman, Rachel R.; Phelan, Sean M.; Burke, Sara E.; Przedworski, Julia; Allen, Michele L.; Burgess, Diana J.; Ridgeway, Jennifer; White, Richard O.; Dovidio, John F.			Psychosocial predictors of attitudes toward physician empathy in clinical encounters among 4732 1st year medical students: A report from the CHANGES study	PATIENT EDUCATION AND COUNSELING																Burgess, Diana/A-1946-2016	van Ryn, Michelle/0000-0002-4258-7319												0738-3991					SEP	2014	96	3					367	375		10.1016/j.pec.2014.06.009							WOS:000342271100016	25065328					
J	Horan, W; Pineda, J; Wynn, J; Iacoboni, M; Green, M				Horan, William P.; Pineda, Jaime A.; Wynn, Jonathan K.; Iacoboni, Marco; Green, Michael F.			Some markers of mirroring appear intact in schizophrenia: evidence from mu suppression	COGNITIVE AFFECTIVE & BEHAVIORAL NEUROSCIENCE																Wynn, Jonathan/H-3749-2014	Wynn, Jonathan/0000-0002-1763-8540												1530-7026	1531-135X				SEP	2014	14	3					1049	1060		10.3758/s13415-013-0245-8							WOS:000340471500013	24415272					
J	Johnson, MM; Caron, KM; Mikolajewski, AJ; Shirtcliff, EA; Eckel, LA; Taylor, J				Johnson, Megan M.; Caron, Kelly M.; Mikolajewski, Amy J.; Shirtcliff, Elizabeth A.; Eckel, Lisa A.; Taylor, Jeanette			Psychopathic Traits, Empathy, and Aggression are Differentially Related to Cortisol Awakening Response	JOURNAL OF PSYCHOPATHOLOGY AND BEHAVIORAL ASSESSMENT																													0882-2689	1573-3505				SEP	2014	36	3					380	388		10.1007/s10862-014-9412-7							WOS:000340360100005						
J	Chiang, SK; Hua, MS; Tam, WCC; Chao, JK; Shiah, YJ				Chiang, Shih-Kuang; Hua, Mau-Sun; Tam, Wai-Cheong Carl; Chao, Jian-Kang; Shiah, Yung-Jong			Developing an Alternative Chinese Version of the Interpersonal Reactivity Index for Normal Population and Patients with Schizophrenia in Taiwan	BRAIN IMPAIRMENT																Shiah, Yung-Jong/M-2504-2016	Shiah, Yung-Jong/0000-0001-7628-6082												1443-9646	1839-5252				SEP	2014	15	2					120	131		10.1017/BrImp.2014.15							WOS:000342243700005						
J	Diaconescu, AO; Mathys, C; Weber, LAE; Daunizeau, J; Kasper, L; Lomakina, EI; Fehr, E; Stephan, KE				Diaconescu, Andreea O.; Mathys, Christoph; Weber, Lilian A. E.; Daunizeau, Jean; Kasper, Lars; Lomakina, Ekaterina I.; Fehr, Ernst; Stephan, Klaas E.			Inferring on the Intentions of Others by Hierarchical Bayesian Learning	PLOS COMPUTATIONAL BIOLOGY																Mathys, Christoph/D-5661-2014; Daunizeau, Jean/F-9225-2010; Daunizeau, Jean/AAB-3996-2019; Kasper, Lars/M-5052-2019	Mathys, Christoph/0000-0003-4079-5453; Daunizeau, Jean/0000-0001-9142-1270; Daunizeau, Jean/0000-0001-9142-1270; Kasper, Lars/0000-0001-7667-603X; Diaconescu, Andreea/0000-0002-3633-9757; Stephan, Klaas Enno/0000-0002-8594-9092													1553-7358				SEP	2014	10	9							e1003810	10.1371/journal.pcbi.1003810							WOS:000343011700014	25187943					
J	Novembre, G; Keller, PE				Novembre, Giacomo; Keller, Peter E.			A conceptual review on action-perception coupling in the musicians' brain: what is it good for?	FRONTIERS IN HUMAN NEUROSCIENCE																Novembre, Giacomo/C-9524-2017	Novembre, Giacomo/0000-0002-4723-4344; Keller, Peter/0000-0001-7579-6515												1662-5161					AUG 21	2014	8								603	10.3389/fnhum.2014.00603							WOS:000340817600001	25191246					
J	Vandenbroucke, S; Crombez, G; Loeys, T; Goubert, L				Vandenbroucke, Sophie; Crombez, Geert; Loeys, Tom; Goubert, Liesbet			Observing another in pain facilitates vicarious experiences and modulates somatosensory experiences	FRONTIERS IN HUMAN NEUROSCIENCE																Goubert, Liesbet/J-9607-2012	Goubert, Liesbet/0000-0002-7657-5148; Loeys, Tom/0000-0003-4551-5502												1662-5161					AUG 20	2014	8								631	10.3389/fnhum.2014.00631							WOS:000340746200001	25191251					
J	Konrath, S; Meier, BP; Bushman, BJ				Konrath, Sara; Meier, Brian P.; Bushman, Brad J.			Development and Validation of the Single Item Narcissism Scale (SINS)	PLOS ONE																	Konrath, Sara/0000-0001-9182-0095												1932-6203					AUG 5	2014	9	8							e103469	10.1371/journal.pone.0103469							WOS:000341357200023	25093508					
J	Uzefovsky, F; Shalev, I; Israel, S; Edelman, S; Raz, Y; Perach-Barzilay, N; Mankuta, D; Shamay-Tsoory, SG; Knafo, A; Ebstein, RP				Uzefovsky, Florina; Shalev, Idan; Israel, Salomon; Edelman, Shany; Raz, Yael; Perach-Barzilay, Nufar; Mankuta, David; Shamay-Tsoory, Simone G.; Knafo, Ariel; Ebstein, Richard P.			The Dopamine D4 Receptor Gene Shows a Gender-Sensitive Association With Cognitive Empathy: Evidence From Two Independent Samples	EMOTION																Knafo-Noam, Ariel/E-8067-2011; Shalev, Idan/H-1943-2011	Knafo-Noam, Ariel/0000-0003-0613-1960; Uzefovsky, Florina/0000-0003-4571-2514; Israel, Salomon/0000-0003-3629-2466; Ebstein, Richard/0000-0002-3626-541X												1528-3542	1931-1516				AUG	2014	14	4					712	721		10.1037/a0036555							WOS:000349218600008	24866520					
J	Jia, LL; Tong, EMW; Lee, LN				Jia, Lile; Tong, Eddie M. W.; Lee, Li Neng			Psychological "Gel" to Bind Individuals' Goal Pursuit: Gratitude Facilitates Goal Contagion	EMOTION																													1528-3542	1931-1516				AUG	2014	14	4					748	760		10.1037/a0036407							WOS:000349218600011	24749636					
J	Emery, HT; McElwain, NL; Groh, AM; Haydon, KC; Roisman, GI				Emery, Helen T.; McElwain, Nancy L.; Groh, Ashley M.; Haydon, Katherine C.; Roisman, Glenn I.			Maternal Dispositional Empathy and Electrodermal Reactivity: Interactive Contributions to Maternal Sensitivity With Toddler-Aged Children	JOURNAL OF FAMILY PSYCHOLOGY																													0893-3200	1939-1293				AUG	2014	28	4					505	515		10.1037/a0036986							WOS:000349217400007	24955589					
J	Krueger, F; Hoffman, M; Walter, H; Grafman, J				Krueger, Frank; Hoffman, Morris; Walter, Henrik; Grafman, Jordan			An fMRI investigation of the effects of belief in free will on third-party punishment	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																Walter, Henrik/O-2612-2013	Walter, Henrik/0000-0002-9403-6121												1749-5016	1749-5024				AUG	2014	9	8					1143	1149		10.1093/scan/nst092							WOS:000342984900013	23887810					
J	Ortega, H; Cacho, R; Lopez-Goni, JJ; Tirapu-Ustarroz, J				Ortega, Helga; Cacho, Raul; Lopez-Goni, Jose J.; Tirapu-Ustarroz, Javier			Empathy and moral judgements in the elderly population	REVISTA DE NEUROLOGIA																Lopez-Goni, Jose J./C-9157-2009; Cacho, Raul/C-3714-2012	Lopez-Goni, Jose J./0000-0002-5102-6556; Cacho, Raul/0000-0002-3971-1729												0210-0010	1576-6578				AUG 1	2014	59	3					97	105		10.33588/rn.5903.2014239							WOS:000342755500001	25030068					
J	Jiang, YB; Hu, Y; Wang, Y; Zhou, N; Zhu, L; Wang, K				Jiang, Yubao; Hu, Ying; Wang, Yu; Zhou, Nong; Zhu, Li; Wang, Kai			Empathy and emotion recognition in patients with idiopathic generalized epilepsy	EPILEPSY & BEHAVIOR																													1525-5050	1525-5069				AUG	2014	37						139	144		10.1016/j.yebeh.2014.06.005							WOS:000342261100026	25022822					
J	Mulla, ZR; Krishnan, VR				Mulla, Zubin R.; Krishnan, Venkat R.			Karma-Yoga: The Indian Model of Moral Development	JOURNAL OF BUSINESS ETHICS																Krishnan, Venkat R./H-8923-2013	Krishnan, Venkat R./0000-0003-0847-7201												0167-4544	1573-0697				AUG	2014	123	2					339	351		10.1007/s10551-013-1842-8							WOS:000340539600011						
J	Cummins, RG; Cui, BN				Cummins, R. Glenn; Cui, Boni			Reconceptualizing Address in Television Programming: The Effect of Address and Affective Empathy on Viewer Experience of Parasocial Interaction	JOURNAL OF COMMUNICATION																	Cummins, Robert/0000-0001-9626-0453												0021-9916	1460-2466				AUG	2014	64	4					723	742		10.1111/jcom.12076							WOS:000340540900008						
J	Yeh, ZT; Tsai, CF				Yeh, Zai-Ting; Tsai, Chung-Fen			Impairment on theory of mind and empathy in patients with stroke	PSYCHIATRY AND CLINICAL NEUROSCIENCES																	Tsai, Chung-Fen/0000-0001-9497-9595												1323-1316	1440-1819				AUG	2014	68	8					612	620		10.1111/pcn.12173							WOS:000340376500004	24521285					
J	Hengartner, MP; Ajdacic-Gross, V; Rodgers, S; Muller, M; Haker, H; Rossler, W				Hengartner, Michael P.; Ajdacic-Gross, Vladeta; Rodgers, Stephanie; Mueller, Mario; Haker, Helene; Roessler, Wulf			Fluid intelligence and empathy in association with personality disorder trait-scores: exploring the link	EUROPEAN ARCHIVES OF PSYCHIATRY AND CLINICAL NEUROSCIENCE																Hengartner, Michael P./X-2508-2019	Hengartner, Michael P./0000-0002-2956-2969; Rossler, Wulf/0000-0003-0049-4533; Ajdacic-Gross, Vladeta/0000-0002-7032-9237; Rodgers, Stephanie/0000-0003-2811-7991												0940-1334	1433-8491				AUG	2014	264	5					441	448		10.1007/s00406-013-0441-0							WOS:000339883800009	24022591					
