PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Kavanagh, EK; Hasselbacher, LA; Betham, B; Tristan, S; Gilliam, ML				Kavanagh, Erin K.; Hasselbacher, Lee A.; Betham, Brittany; Tristan, Sigrid; Gilliam, Melissa L.			Abortion-Seeking Minors' Views on the Illinois Parental Notification Law: A Qualitative Study	PERSPECTIVES ON SEXUAL AND REPRODUCTIVE HEALTH																	Hasselbacher, Lee/0000-0002-6634-8996												1538-6341					SEP	2012	44	3					159	166		10.1363/4415912							WOS:000308541400002	22958660					
J	Koban, L; Pourtois, G; Bediou, B; Vuilleumier, P				Koban, Leonie; Pourtois, Gilles; Bediou, Benoit; Vuilleumier, Patrik			Effects of social context and predictive relevance on action outcome monitoring	COGNITIVE AFFECTIVE & BEHAVIORAL NEUROSCIENCE																Koban, Leonie/AAG-5783-2019	Pourtois, Gilles/0000-0002-5109-2801; KOBAN, LEONIE/0000-0002-3121-6491; Vuilleumier, Patrik/0000-0002-8198-9214												1530-7026	1531-135X				SEP	2012	12	3					460	478		10.3758/s13415-012-0091-0							WOS:000306590400004	22535515					
J	Banissy, MJ; Kanai, R; Walsh, V; Rees, G				Banissy, Michael J.; Kanai, Ryota; Walsh, Vincent; Rees, Geraint			Inter-individual differences in empathy are reflected in human brain structure	NEUROIMAGE																Rees, Geraint/C-1493-2008	Rees, Geraint/0000-0002-9623-7007; Kanai, Ryota/0000-0002-0186-2687												1053-8119	1095-9572				SEP	2012	62	3					2034	2039		10.1016/j.neuroimage.2012.05.081							WOS:000307369000070	22683384					
J	Ho, VT; Gupta, N				Ho, Violet T.; Gupta, Naina			Testing an empathy model of guest-directed citizenship and counterproductive behaviours in the hospitality industry: Findings from three hotels	JOURNAL OF OCCUPATIONAL AND ORGANIZATIONAL PSYCHOLOGY																	gupta, naina/0000-0002-4519-7308												0963-1798	2044-8325				SEP	2012	85	3					433	453		10.1111/j.2044-8325.2011.02046.x							WOS:000305962700001						
J	Chu, KH; Baker, MA; Murrmann, SK				Chu, Kay H.; Baker, Melissa A.; Murrmann, Suzanne K.			When we are onstage, we smile: The effects of emotional labor on employee work outcomes	INTERNATIONAL JOURNAL OF HOSPITALITY MANAGEMENT																													0278-4319	1873-4693				SEP	2012	31	3					906	915		10.1016/j.ijhm.2011.10.009							WOS:000303294900031						
J	Adenzato, M; Todisco, P; Ardito, RB				Adenzato, Mauro; Todisco, Patrizia; Ardito, Rita B.			Social Cognition in Anorexia Nervosa: Evidence of Preserved Theory of Mind and Impaired Emotional Functioning	PLOS ONE																Adenzato, Mauro/I-5127-2012	Adenzato, Mauro/0000-0002-6997-9283; ARDITO, Rita/0000-0002-5020-6598												1932-6203					AUG 31	2012	7	8							e44414	10.1371/journal.pone.0044414							WOS:000308221300089	22952975					
J	Iyer, R; Koleva, S; Graham, J; Ditto, P; Haidt, J				Iyer, Ravi; Koleva, Spassena; Graham, Jesse; Ditto, Peter; Haidt, Jonathan			Understanding Libertarian Morality: The Psychological Dispositions of Self-Identified Libertarians	PLOS ONE																Haidt, Jonathan/B-2835-2013	Koleva, Spassena/0000-0002-7013-2549												1932-6203					AUG 21	2012	7	8							e42366	10.1371/journal.pone.0042366							WOS:000307789700011	22927928					
J	Queri, S; Konrad, M; Keller, K				Queri, S.; Konrad, M.; Keller, K.			Modeling Employee Stress in Psychiatric Rehabilitation - Effects of Personal and Organizational Factors	REHABILITATION																													0034-3536	1439-1309				AUG	2012	51	4					245	253		10.1055/s-0031-1287804							WOS:000309946800006	22086762					
J	Sawada, M; Hayama, D				Sawada, Masato; Hayama, Daichi			DISPOSITIONAL VENGEANCE AND ANGER ON SCHADENFREUDE	PSYCHOLOGICAL REPORTS																													0033-2941	1558-691X				AUG	2012	111	1					322	334		10.2466/16.07.21.PR0.111.4.322-334							WOS:000309088400033	23045875					
J	Neumann, D; Zupan, B; Babbage, DR; Radnovich, AJ; Tomita, M; Hammond, F; Willer, B				Neumann, Dawn; Zupan, Barbra; Babbage, Duncan R.; Radnovich, Alexander J.; Tomita, Machiko; Hammond, Flora; Willer, Barry			Affect Recognition, Empathy, and Dysosmia After Traumatic Brain Injury	ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION					Meeting of the North-American-Brain-Injury-Society	SEP 17, 2011	New Orleans, LA	N Amer Brain Injury Soc									Babbage, Duncan/0000-0002-9259-9246; Barbra, Zupan/0000-0002-4603-333X												0003-9993	1532-821X				AUG	2012	93	8					1414	1420		10.1016/j.apmr.2012.03.009							WOS:000307151700019	22446155					
J	Wollner, C				Woellner, Clemens			Is Empathy Related to the Perception of Emotional Expression in Music? A Multimodal Time-Series Analysis	PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS																Wollner, Clemens/AAF-7756-2020	Wollner, Clemens/0000-0002-8508-3508												1931-3896	1931-390X				AUG	2012	6	3					214	223		10.1037/a0027392							WOS:000307428000004						
J	Wieseke, J; Geigenmuller, A; Kraus, F				Wieseke, Jan; Geigenmueller, Anja; Kraus, Florian			On the Role of Empathy in Customer-Employee Interactions	JOURNAL OF SERVICE RESEARCH																	Kraus, Florian/0000-0001-6807-6544												1094-6705	1552-7379				AUG	2012	15	3					316	331		10.1177/1094670512439743							WOS:000306667600005						
J	Gollwitzer, M; Rothmund, T; Alt, B; Jekel, M				Gollwitzer, Mario; Rothmund, Tobias; Alt, Bianca; Jekel, Marc			Victim Sensitivity and the Accuracy of Social Judgments	PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN																Jekel, Marc/L-1651-2018; Gollwitzer, Mario/A-4099-2015; Gollwitzer, Mario/AAE-6042-2020	Jekel, Marc/0000-0002-9146-0306; Gollwitzer, Mario/0000-0003-4310-4793; Gollwitzer, Mario/0000-0003-4310-4793												0146-1672	1552-7433				AUG	2012	38	8					975	984		10.1177/0146167212440887							WOS:000306668000001	22440732					
J	Kameda, T; Murata, A; Sasaki, C; Higuchi, S; Inukai, K				Kameda, Tatsuya; Murata, Aiko; Sasaki, Choetsu; Higuchi, Satomi; Inukai, Keigo			Empathizing With a Dissimilar Other: The Role of Self-Other Distinction in Sympathetic Responding	PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN																	Higuchi, Satomi/0000-0002-4354-4599												0146-1672					AUG	2012	38	8					997	1003		10.1177/0146167212442229							WOS:000306668000003	22476922					
J	Hardy, SA; Walker, LJ; Rackham, DD; Olsen, JA				Hardy, Sam A.; Walker, Lawrence J.; Rackham, David D.; Olsen, Joseph A.			Religiosity and Adolescent Empathy and Aggression: The Mediating Role of Moral Identity	PSYCHOLOGY OF RELIGION AND SPIRITUALITY																Hardy, Sam A/U-6266-2019; Hardy, Sam/G-9068-2013													1941-1022	1943-1562				AUG	2012	4	3					237	248		10.1037/a0027566							WOS:000307860200006						
J	Cox, CL; Uddin, LQ; Di Martino, A; Castellanos, FX; Milham, MP; Kelly, C				Cox, Christine L.; Uddin, Lucina Q.; Di Martino, Adriana; Castellanos, F. Xavier; Milham, Michael P.; Kelly, Clare			The balance between feeling and knowing: affective and cognitive empathy are reflected in the brain's intrinsic functional dynamics	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																Di Martino, Adriana/X-5030-2019; Castellanos, Francisco Xavier/K-1892-2014; Uddin, Lucina/AAE-7168-2019; Milham, Michael P/K-9501-2014; Kelly, Clare/H-4629-2016; Milham, Michael P./Y-3160-2019; Di Martino, Adriana/L-2497-2014	Di Martino, Adriana/0000-0001-6927-290X; Castellanos, Francisco Xavier/0000-0001-9192-9437; Kelly, Clare/0000-0001-8253-357X; Uddin, Lucina/0000-0003-2278-8962												1749-5016	1749-5024				AUG	2012	7	6					727	737		10.1093/scan/nsr051							WOS:000308233400012	21896497					
J	Schaefer, M; Heinze, HJ; Rotte, M				Schaefer, Michael; Heinze, Hans-Jochen; Rotte, Michael			Touch and personality: Extraversion predicts somatosensory brain response	NEUROIMAGE																													1053-8119	1095-9572				AUG 1	2012	62	1					432	438		10.1016/j.neuroimage.2012.05.004							WOS:000305859300042	22584236					
J	Roberge, ME; Xu, QMJ; Rousseau, DM				Roberge, Marie-Elene; Xu, Qiumei Jane; Rousseau, Denise M.			Collective Personality Effects on Group Citizenship Behavior: Do Diverse Groups Benefit More?	SMALL GROUP RESEARCH																													1046-4964	1552-8278				AUG	2012	43	4					410	442		10.1177/1046496412440824							WOS:000305969000002						
J	Geng, YG; Xia, D; Qin, BB				Geng, Yaoguo; Xia, Dan; Qin, Beibei			The Basic Empathy Scale: A Chinese Validation of a Measure of Empathy in Adolescents	CHILD PSYCHIATRY & HUMAN DEVELOPMENT																													0009-398X					AUG	2012	43	4					499	510		10.1007/s10578-011-0278-6							WOS:000305194500001	22222487					
J	Marissen, MAE; Deen, ML; Franken, IHA				Marissen, Marlies A. E.; Deen, Mathijs L.; Franken, Ingmar H. A.			Disturbed emotion recognition in patients with narcissistic personality disorder	PSYCHIATRY RESEARCH																Franken, Ingmar/AAB-7562-2019; Franken, Ingmar/C-2382-2008	Franken, Ingmar/0000-0002-7853-2694; Deen, Mathijs/0000-0002-3570-5524												0165-1781					JUL 30	2012	198	2					269	273		10.1016/j.psychres.2011.12.042							WOS:000311987000016	22406389					
J	Karapanos, E; Barreto, M; Nisi, V; Niforatos, E				Karapanos, Evangelos; Barreto, Mary; Nisi, Valentina; Niforatos, Evangelos			Does locality make a difference? Assessing the effectiveness of location-aware narratives	INTERACTING WITH COMPUTERS																Nisi, Valentina/G-8658-2018; Barreto, Mary/C-9134-2018; Karapanos, Evangelos/D-9480-2016; Karapanos, Evangelos/M-4009-2019	Nisi, Valentina/0000-0002-8051-3230; Barreto, Mary/0000-0002-9619-4254; Karapanos, Evangelos/0000-0001-5910-4996; Karapanos, Evangelos/0000-0001-5910-4996												0953-5438					JUL	2012	24	4			SI		273	279		10.1016/j.intcom.2012.03.005							WOS:000309847600012						
J	Redondo, S; Martinez-Catena, A; Andres-Pueyo, A				Redondo, Santiago; Martinez-Catena, Ana; Andres-Pueyo, Antonio			THERAPEUTIC EFFECTS OF A COGNITIVE-BEHAVIOURAL TREATMENT WITH JUVENILE OFFENDERS	EUROPEAN JOURNAL OF PSYCHOLOGY APPLIED TO LEGAL CONTEXT																andres-pueyo, Antonio/A-5539-2009; andres, Antonio/AAM-5571-2020; bolzani, berliete/F-8406-2013	andres-pueyo, Antonio/0000-0002-2824-2541; andres, Antonio/0000-0002-2824-2541; 												1889-1861	1989-4007				JUL	2012	4	2					159	178									WOS:000306783900004						
J	Coll, MP; Budell, L; Rainville, P; Decety, J; Jackson, PL				Coll, Michel-Pierre; Budell, Lesley; Rainville, Pierre; Decety, Jean; Jackson, Philip L.			The Role of Gender in the Interaction Between Self-Pain and the Perception of Pain in Others	JOURNAL OF PAIN																Rainville, Pierre/M-5480-2015	Rainville, Pierre/0000-0001-9801-757X; Jackson, Philip/0000-0001-8991-3217; Coll, Michel-Pierre/0000-0002-1475-5522												1526-5900					JUL	2012	13	7					695	703		10.1016/j.jpain.2012.04.009							WOS:000306451900011	22705065					
J	Jimenez-Cortes, MP; Pelegrin-Valero, C; Tirapu-Ustarroz, J; Guallart-Balet, M; Benabarre-Ciria, S; Olivera-Pueyo, J				Jimenez-Cortes, Marta P.; Pelegrin-Valero, Carmelo; Tirapu-Ustarroz, Javier; Guallart-Balet, Maria; Benabarre-Ciria, Sergio; Olivera-Pueyo, Javier			Empathy disorders in traumatic brain damage	REVISTA DE NEUROLOGIA																													0210-0010	1576-6578				JUL 1	2012	55	1					1	10									WOS:000306537700001	22718403					
J	de la Rubia, JM; Morales, HO				Moral de la Rubia, Jose; Ortiz Morales, Humberto			Risk and Protective Factors of Dissocial Behavior in a Probability Sample	SPANISH JOURNAL OF PSYCHOLOGY																	Moral de la Rubia, Jose/0000-0003-1856-1458												1138-7416	1988-2904				JUL	2012	15	2					736	747		10.5209/rev_SJOP.2012.v15.n2.38885							WOS:000305345400029	22774447					
J	Farrell, AD; Bettencourt, A; Mays, S; Kramer, A; Sullivan, T; Kliewer, W				Farrell, Albert D.; Bettencourt, Amie; Mays, Sally; Kramer, Alison; Sullivan, Terri; Kliewer, Wendy			Patterns of Adolescents' Beliefs About Fighting and Their Relation to Behavior and Risk Factors for Aggression	JOURNAL OF ABNORMAL CHILD PSYCHOLOGY																	Kliewer, Wendy/0000-0003-0046-203X												0091-0627	1573-2835				JUL	2012	40	5					787	802		10.1007/s10802-011-9609-0							WOS:000305230500010	22307443					
J	Inesi, ME; Gruenfeld, DH; Galinsky, AD				Inesi, M. Ena; Gruenfeld, Deborah H.; Galinsky, Adam D.			How power corrupts relationships: Cynical attributions for others' generous acts	JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY																Inesi, Margaret Ena/B-8574-2014													0022-1031	1096-0465				JUL	2012	48	4					795	803		10.1016/j.jesp.2012.01.008							WOS:000306615600001						
J	Mellor, D; Fung, SWT; Muhammad, NHBM				Mellor, David; Fung, Sheryn Wei Ting; Muhammad, Norul Hidayah Binti Mamat			Forgiveness, Empathy and Gender-A Malaysian Perspective	SEX ROLES																	Mellor, David/0000-0001-5007-5906												0360-0025	1573-2762				JUL	2012	67	1-2					98	107		10.1007/s11199-012-0144-4							WOS:000304664800008						
J	Altmann, U; Bohrn, IC; Lubrich, O; Menninghaus, W; Jacobs, AM				Altmann, Ulrike; Bohrn, Isabel C.; Lubrich, Oliver; Menninghaus, Winfried; Jacobs, Arthur M.			The power of emotional valence-from cognitive to affective processes in reading	FRONTIERS IN HUMAN NEUROSCIENCE																Bohrn, Isabel/J-8596-2012													1662-5161					JUN 28	2012	6								192	10.3389/fnhum.2012.00192							WOS:000307176900001	22754519					
J	Day, A; Mohr, P; Howells, K; Gerace, A; Lim, L				Day, Andrew; Mohr, Philip; Howells, Kevin; Gerace, Adam; Lim, Loraine			The Role of Empathy in Anger Arousal in Violent Offenders and University Students	INTERNATIONAL JOURNAL OF OFFENDER THERAPY AND COMPARATIVE CRIMINOLOGY																Gerace, Adam/K-4091-2015; Day, Andrew/S-5056-2016	Gerace, Adam/0000-0001-8272-8799; Day, Andrew/0000-0003-2639-1508												0306-624X					JUN	2012	56	4					599	613		10.1177/0306624X11431061							WOS:000304699200007	22158909					
J	Vilardaga, R; Estevez, A; Levin, ME; Hayes, SC				Vilardaga, Roger; Estevez, Ana; Levin, Michael E.; Hayes, Steven C.			DEICTIC RELATIONAL RESPONDING, EMPATHY, AND EXPERIENTIAL AVOIDANCE AS PREDICTORS OF SOCIAL ANHEDONIA: FURTHER CONTRIBUTIONS FROM RELATIONAL FRAME THEORY	PSYCHOLOGICAL RECORD																Hayes, Steven C./AAB-9336-2019; Hayes, Steven C/F-9306-2012; Vilardaga, Roger/S-1016-2019; Estevez, Ana/V-1236-2019	Hayes, Steven C./0000-0003-4399-6859; Hayes, Steven C/0000-0003-4399-6859; Vilardaga, Roger/0000-0002-7252-4343; Estevez, Ana/0000-0003-0314-7086												0033-2933	2163-3452				SUM	2012	62	3					409	432		10.1007/BF03395811							WOS:000325667700004						
J	Cooper, NR; Puzzo, I; Pawley, AD; Bowes-Mulligan, RA; Kirkpatrick, EV; Antoniou, PA; Kennett, S				Cooper, Nicholas R.; Puzzo, Ignazio; Pawley, Adam D.; Bowes-Mulligan, Ruby A.; Kirkpatrick, Emma V.; Antoniou, Pavlina A.; Kennett, Steffan			Bridging a yawning chasm: EEG investigations into the debate concerning the role of the human mirror neuron system in contagious yawning	COGNITIVE AFFECTIVE & BEHAVIORAL NEUROSCIENCE																Puzzo, Ignazio/AAE-3079-2020; Kennett, Steffan/U-1892-2017	Kennett, Steffan/0000-0002-1296-147X; Kirkpatrick, Emma/0000-0002-3099-1605; Puzzo, Ignazio/0000-0002-4480-5519; Cooper, Nicholas/0000-0002-4315-3299												1530-7026	1531-135X				JUN	2012	12	2					393	405		10.3758/s13415-011-0081-7							WOS:000303476100012	22198677					
J	Verschuere, B; Candel, I; van Reenen, L; Korebrits, A				Verschuere, Bruno; Candel, Ingrid; van Reenen, Lique; Korebrits, Andries			Validity of the Modified Child Psychopathy Scale for Juvenile Justice Center Residents	JOURNAL OF PSYCHOPATHOLOGY AND BEHAVIORAL ASSESSMENT																	VERSCHUERE, BRUNO/0000-0002-6161-4415												0882-2689					JUN	2012	34	2					244	252		10.1007/s10862-011-9272-3							WOS:000303456700009	22593623					
J	Lin, A; Tsai, K; Rangel, A; Adolphs, R				Lin, Alice; Tsai, Karin; Rangel, Antonio; Adolphs, Ralph			Reduced social preferences in autism: evidence from charitable donations	JOURNAL OF NEURODEVELOPMENTAL DISORDERS																													1866-1947					MAY 17	2012	4								8	10.1186/1866-1955-4-8							WOS:000310501900001	22958506					
J	Garaigordobil, M				Garaigordobil, Maite			Evaluation of a program to prevent political violence in the Basque conflict: effects on the capacity of empathy, anger management and the definition of peace	GACETA SANITARIA																Garaigordobil, Maite/T-5553-2019; Garaigordobil, Maite/C-8969-2011	Garaigordobil, Maite/0000-0002-8621-6245												0213-9111					MAY-JUN	2012	26	3					211	216		10.1016/j.gaceta.2011.06.014							WOS:000305172900005	22284213					
J	Garaigordobil, M				Garaigordobil, Maite			Cooperative conflict-solving during adolescence: Relationships with cognitive-behavioural and predictor variables	INFANCIA Y APRENDIZAJE																Garaigordobil, Maite/T-5553-2019; Garaigordobil, Maite/C-8969-2011	Garaigordobil, Maite/0000-0002-8621-6245												0210-3702	1578-4126				MAY	2012	35	2					151	165		10.1174/021037012800217998							WOS:000304141900003						
J	Nitschke, J; Istrefi, S; Osterheider, M; Mokros, A				Nitschke, Joachim; Istrefi, Shota; Osterheider, Michael; Mokros, Andreas			Empathy in sexually sadistic offenders: An experimental comparison with non-sadistic sexual offenders	INTERNATIONAL JOURNAL OF LAW AND PSYCHIATRY																	Mokros, Andreas/0000-0002-9706-0928												0160-2527					MAY-JUN	2012	35	3			SI		165	167		10.1016/j.ijlp.2012.02.003							WOS:000304218300003	22417758					
J	Smith, MJ; Horan, WP; Karpouzian, TM; Abram, SV; Cobia, DJ; Csernansky, JG				Smith, Matthew J.; Horan, William P.; Karpouzian, Tatiana M.; Abram, Samantha V.; Cobia, Derin J.; Csernansky, John G.			Self-reported empathy deficits are uniquely associated with poor functioning in schizophrenia	SCHIZOPHRENIA RESEARCH																Horan, William/V-7495-2019; Cobia, Derin/AAE-4407-2019	Cobia, Derin/0000-0003-2339-958X; Smith, Matthew/0000-0002-0079-1477												0920-9964	1573-2509				MAY	2012	137	1-3					196	202		10.1016/j.schres.2012.01.012							WOS:000303933800032	22321668					
J	Wu, N; Li, Z; Su, YJ				Wu, Nan; Li, Zhi; Su, Yanjie			The association between oxytocin receptor gene polymorphism (OXTR) and trait empathy	JOURNAL OF AFFECTIVE DISORDERS																Li, Zhi/AAN-1358-2020; Su, Yanjie/E-7003-2019	Li, Zhi/0000-0001-5747-7545; Su, Yanjie/0000-0003-3508-8674												0165-0327					MAY	2012	138	3					468	472		10.1016/j.jad.2012.01.009							WOS:000302663900032	22357335					
J	Stickle, TR; Marini, VA; Thomas, JN				Stickle, Timothy R.; Marini, Victoria A.; Thomas, Jamila N.			Gender Differences in Psychopathic Traits, Types, and Correlates of Aggression Among Adjudicated Youth	JOURNAL OF ABNORMAL CHILD PSYCHOLOGY																													0091-0627					MAY	2012	40	4					513	525		10.1007/s10802-011-9588-1							WOS:000302485000003	22068713					
